0,1,2
49,8693,25.28
96,735,45.34
97,6849,24.91
24,3369,62.64
96,240,69.61
36,2621,77.67
40,2638,81.73
11,6754,84.48
55,8063,42.24
86,2608,40.02
65,503,88.36
6,6416,19.83
69,6965,68.06
55,9166,20.67
5,1327,60.26
33,5823,50.15
47,1518,6.85
16,7631,88.35
20,4017,55.62
61,5706,80.08
35,1344,44.1
61,7468,80.09
78,2704,16.61
6,5658,82.99
99,8673,54.84
63,6703,59.42
62,2010,18.12
48,115,96.22
67,2338,28.84
89,3054,78.67
18,2021,60.44
94,9920,2.45
27,1973,43.37
6,7006,49.56
67,1304,11.91
39,8155,25.85
57,7446,22.2
11,5232,6.3
19,7157,86.39
94,1601,83.44
58,9754,38.67
51,8902,47.13
73,199,19.79
83,1103,24.6
39,1667,71.14
50,5025,91.14
20,2473,70.9
36,7341,42.54
93,5086,61.58
34,8169,24.54
83,2114,88.45
86,4182,92.72
61,4697,5.38
86,4489,29.43
6,5851,95.69
0,7143,27.84
67,161,35.45
4,1608,11.96
71,8073,82.61
91,8976,35.4
86,9545,85.95
81,5219,22.96
80,6451,81.75
61,3749,69.95
69,772,9
54,5573,74.92
10,9962,89.74
42,6084,46.82
24,2277,23.08
21,4746,44.47
36,9685,13.06
7,732,56.87
58,927,33.84
5,7772,91.78
39,5443,14.63
63,6973,47.6
68,123,78.02
82,2298,90.89
70,7899,8.97
51,8184,11.69
95,3536,0.48
84,8576,3.61
56,8102,26.21
74,862,67.81
24,9759,64.32
79,5847,29.22
88,1918,32.02
91,940,49.24
41,8306,58.39
19,9857,66.94
49,6231,91.04
94,723,74.76
18,5040,10.96
99,8723,39.4
61,4126,45.5
60,5371,58.76
53,7333,6.53
15,4290,98.53
99,6022,48.09
71,6377,63.88
88,6742,36.29
20,3799,22.33
63,9643,31.69
89,9691,71
69,7680,6.22
33,569,27.79
73,1002,82.1
13,3363,27.57
31,1137,74.23
52,4142,46.57
95,7245,91.4
29,9330,3.18
43,1156,8.58
91,4156,0.3
2,3855,55.55
40,2660,55.2
32,5205,33.57
98,4624,52.82
3,6638,9.92
42,3692,11.37
68,1784,64.64
46,2194,22.27
78,5880,42.45
60,4734,61.19
55,4683,75.7
85,8891,65.55
1,8003,7.9
82,4377,96.49
27,5627,2.94
51,969,41.09
59,7931,68.04
64,7314,77.8
31,4434,95.16
49,6643,9.98
24,8242,62.34
59,2297,61.17
10,4809,44.03
97,7241,60.37
19,3404,46.89
25,2435,88.67
2,1227,92.4
37,4781,92.01
31,744,44.65
92,7629,18.04
19,3750,58.08
12,3401,51.96
94,8540,2.97
32,4338,77.43
50,3797,75.23
65,7505,28
71,1369,86.48
58,5817,62.29
18,1250,33.25
20,2254,42.95
11,4291,92.5
71,3112,23.42
79,8573,65.25
66,5334,87.78
30,5749,77.45
65,9692,80.64
59,3333,84.79
65,8249,55.55
13,6442,34.19
9,8563,15.27
42,1094,55.87
65,9916,18.72
5,1380,90.77
56,5974,38.75
63,518,58.38
72,4545,18.86
96,9652,19.34
84,8101,91.66
53,913,17.57
29,4784,3.33
38,1020,45.59
76,211,76.52
1,3818,8.13
65,9515,29.49
96,2938,45.54
27,4767,72.9
53,420,34.28
1,4781,47.52
11,7085,91.23
55,1047,90.4
92,9766,66.53
51,1383,99.12
84,9104,71.26
77,6346,90.38
55,2776,50.07
22,1893,11.79
39,6475,67.49
60,1080,28.91
22,478,79.59
99,4231,24.02
4,9591,30.69
30,6246,36.67
54,6907,92.75
18,9581,77.24
71,2662,92.9
36,7790,50.14
79,158,63.71
62,8951,89.45
1,2182,84.07
80,1058,86.63
43,994,88.97
69,2592,85.56
97,3467,69.9
22,8164,42.03
12,686,67.16
68,578,54.6
93,2415,1.97
82,9175,48.46
87,986,46.02
5,2049,48.17
75,3045,51.12
34,6117,43.03
30,1833,15.27
46,220,65.09
87,9771,63.81
4,5216,30.05
28,8623,84.64
55,3760,61.25
68,3877,13.5
80,4863,47.02
47,6924,47.72
19,8075,55.06
49,710,26.46
16,8726,99.27
76,3203,14.81
49,8738,29.45
12,326,20.35
48,7181,43.03
46,7931,54.15
24,4824,8.68
39,1623,69.86
91,2601,15.39
41,2706,59.04
86,7398,65.07
51,557,98.87
74,2114,28.16
71,2698,79.8
66,109,41.21
19,5633,16.09
22,224,47.97
14,4690,81.35
85,6332,2.29
37,1230,21.22
71,7781,15.98
21,931,72.38
6,923,36.36
51,9076,93.54
25,125,99.06
4,189,4.16
64,926,80.91
50,6790,63.58
4,2527,96.59
90,5041,4.7
71,1776,11.96
22,8025,88.37
75,3096,66.67
40,9866,70.04
32,1842,65.33
32,5778,18.33
38,2670,60.88
5,4556,61.18
30,3018,40.23
0,4621,48.69
97,9989,61.56
18,4113,0.64
79,2147,8.37
92,9625,8.97
62,1120,56.22
98,913,87.29
3,3896,84.71
76,6181,56.45
65,9062,73.64
53,4181,80.84
22,4538,39.89
37,269,95.86
49,8289,34.16
1,6122,27.99
81,7026,11.51
55,6256,56.73
58,7414,41.32
44,48,87.44
7,570,86.61
35,3331,28.09
39,2855,10.16
52,1670,97.74
45,5430,68.59
42,3758,97.67
37,6596,70.57
18,5851,91.53
9,937,57.8
9,9558,68.96
51,3519,22.34
92,4456,6.75
54,8991,52.17
64,7162,26.8
56,4972,52.97
92,7100,9.23
43,8073,94.96
78,4596,84.4
47,6015,37.87
61,2107,42.18
97,7987,15.6
8,3059,0.38
70,9010,6.15
48,9860,54.4
39,6808,16.32
0,4226,81.75
36,7609,11.83
55,8147,81.93
31,2895,27.38
45,1222,44.21
27,7083,60.79
60,1489,84.2
50,4476,61.45
3,4250,18.89
65,3250,97.83
83,1032,55.63
80,2250,92.18
46,2553,75.5
35,7327,44.57
56,6547,0.53
85,9965,36.85
11,6037,92.86
5,233,89.96
81,9974,2.16
34,7681,92.99
27,2377,79.33
57,4232,63.38
31,3782,74.41
56,4297,33.76
90,723,12.06
58,5140,50
92,6231,46.91
8,9995,87.94
12,6675,98.37
88,6079,58.83
3,1056,56.14
3,231,11.99
57,6353,59.83
75,8956,64.3
36,7083,92.06
18,3778,75.91
33,2283,2.72
85,7744,46.89
89,4430,49.18
74,1222,72.9
20,97,85.12
10,536,71.59
67,2110,85.37
55,8615,61.1
65,6799,88.74
64,4620,83.29
44,845,61.99
88,3492,96.34
84,560,90.82
91,150,33.54
14,9769,85
3,3992,24.48
16,6261,63.47
54,5857,27.71
44,2973,64.81
81,1442,66.13
24,3975,27.07
33,3814,2.07
73,9956,26.23
2,5260,80.73
60,1862,54.59
36,6547,61
97,839,17.42
86,4318,92.76
56,7827,98.58
42,2231,68.86
31,9663,21.04
25,6765,87.23
78,1514,20.86
89,9221,25.49
1,2423,45.2
36,2120,28.54
69,1841,56.73
46,6911,20.78
8,1827,17.51
55,9335,26.5
57,1539,38.78
13,4406,4.55
26,3185,74.36
84,5667,98.4
24,4068,39.65
84,4916,47.01
32,216,60.1
88,2685,91.5
35,1980,91.75
63,843,29.2
55,9875,34.87
54,8223,89.63
72,4490,47.28
12,1270,33.1
5,9436,59.09
70,9602,42.8
91,7053,15.55
23,4309,42.43
11,5369,52.53
59,7087,58.74
45,4896,87.51
91,899,4.61
87,149,34.14
12,2538,27.42
34,9421,57.44
50,6010,17.56
64,6442,24.09
12,9360,34.97
84,2812,69.77
10,2879,53.7
11,8890,34.72
18,7941,30.18
27,2864,8.7
9,846,32.49
75,3855,58.04
73,8371,76.1
69,9060,29.43
45,1584,24.33
97,3058,41.52
97,3923,74.93
33,9056,52.46
41,2697,78.46
13,8661,28.84
34,9962,45.23
92,2136,36.46
40,5628,74.56
86,256,72.36
69,7632,8.64
82,8469,68.57
94,4305,69.9
93,6019,69.74
43,2160,21.43
79,2773,42.4
4,7437,73.17
16,6759,88.65
83,3533,77.37
75,6521,28.26
72,6028,85.09
86,7530,59.75
18,5043,68.27
38,6058,63.91
12,6875,77.82
50,6725,12.83
15,4330,68.53
12,6054,65.45
18,6960,8.71
0,2092,24.89
0,9926,74.13
41,2512,56.98
2,8476,6.22
8,6793,87.75
78,3786,50.82
65,1062,62.32
43,4332,88.97
94,9723,98.97
52,6076,20.73
16,9906,48.12
7,8034,59.26
11,5768,64.72
59,1955,84.19
35,9867,88.65
69,4930,57.45
68,5727,72.42
61,7035,61.48
67,6154,48.86
28,8887,59.82
55,4749,31.06
53,97,43.79
70,3039,29.78
39,6354,91.74
92,542,5.83
50,3126,59.35
4,2907,21.04
45,6089,6.71
1,9358,52.91
52,157,74.14
1,5288,86.05
45,3094,61.64
55,2562,28.99
29,9077,16.86
48,9932,85.33
43,9124,48.82
58,2055,74.6
73,7736,25.33
79,1419,84.56
20,9513,94.07
84,7229,74.17
46,4530,79.34
30,1542,37.1
69,2952,26.91
37,3822,61.2
35,1510,57.72
46,6560,58.79
89,3809,32.77
77,1299,55.8
93,1135,2.38
5,9879,6.2
89,6268,0.05
19,7988,58.71
45,9671,70.34
73,6878,24.2
38,2014,92.8
90,9713,95.67
92,4973,82.76
36,5693,33.28
25,76,96.07
38,4742,85.11
48,6864,0
65,3678,15.96
3,3280,21.94
73,1235,67.46
66,5159,41.07
32,9483,40.79
86,2543,42.3
66,8232,61.53
0,1059,65.22
82,9031,66.29
74,8031,8.1
1,573,44.88
72,2870,63.01
31,1645,72.33
30,261,35.77
91,2650,29.56
30,106,77.96
63,5766,68.52
35,2396,19.33
79,6193,38.7
24,4577,22.56
27,8834,95.63
18,6950,29.99
52,7953,86.19
50,2119,1.21
7,2446,52.2
34,9169,8.56
15,8583,6.19
42,8723,93.15
31,6761,21.26
90,8697,98.2
0,3528,45.09
52,6011,27.73
24,3997,24.54
99,702,37.02
37,2630,49.06
24,7051,7.29
65,7312,64.43
67,3037,21.12
6,31,25.89
0,7933,33.04
3,9378,70.36
27,9121,50.62
0,123,99.02
14,2173,24.38
52,2244,67.28
10,6583,52.36
54,4686,65.2
39,3027,74.88
29,3758,74.22
39,4133,64.41
72,6547,75.77
57,385,7.92
88,4272,17.73
14,6934,48.14
96,6447,79.65
90,7339,37.54
20,3114,61.99
76,1754,13.82
16,8901,98.54
97,1334,92.21
21,899,27.5
91,6374,90.74
86,439,86.75
8,623,59.93
10,2735,79.27
7,3883,48.29
63,4391,39.36
46,3486,47.99
4,5678,92.12
63,3524,58.38
8,2757,88.35
49,1506,85.99
48,1548,25.93
14,1158,12.13
56,598,17.22
20,34,63.22
47,879,64.06
38,3466,72.1
4,1672,44.94
65,6055,47.92
25,5797,75.5
90,8453,97.11
67,3245,41.5
54,2773,84.5
20,2673,99.85
37,4981,78.22
9,6072,28.97
56,6945,38.33
52,6939,44.19
84,4221,23.72
61,7769,30.37
89,1302,81.09
48,4579,79.89
26,7210,26.09
44,6165,67.51
78,1986,3.42
96,9741,88.82
58,8209,44.25
19,7935,7.4
90,2554,7.75
56,1978,6.35
55,3107,34.12
62,7182,44.7
76,6205,95.88
74,3606,72.02
70,590,58.13
15,5242,74.4
59,9241,37.91
86,6718,83.38
5,1995,92.43
62,8026,41.65
14,6982,76.15
45,2354,60.88
59,9975,6.8
83,8,30.87
18,7975,45.83
6,1041,65.72
73,6255,88.85
28,5605,80.63
65,8480,34.1
38,9796,27.35
3,3822,27.46
31,1562,90.68
80,7253,62.77
26,2082,78.48
48,1058,81.96
30,1754,40.68
0,1409,76.06
85,3390,78.21
77,3666,6.19
51,1740,99.74
98,5404,92.46
50,5893,92.32
67,7850,24.66
49,4391,27.8
22,2610,3.03
99,2204,45.98
9,5590,7.27
54,3340,48.49
17,3933,18.65
51,6823,11.59
51,6123,28.95
94,8807,46.81
36,7968,73.26
97,5828,48.63
16,1180,46.66
89,7067,29.87
5,5348,79.07
51,8609,70.31
92,4612,31.03
43,2503,83.21
87,3462,32.11
40,153,4.56
72,1363,77.05
62,8715,83.65
87,6955,79.18
63,3548,88.95
85,3714,26.82
42,1238,69.37
54,4184,8.65
44,5063,18.13
13,4699,80.41
62,4244,13.59
60,6806,59.08
69,7568,97.71
75,8680,39.51
22,5632,36.39
64,2956,62.62
89,4052,42.77
45,9944,5.16
51,5100,13.82
6,2405,37.76
68,4536,31.19
86,4584,33.87
32,1990,69.23
27,2118,36.4
88,6745,90.47
49,2704,11.02
96,9850,59.58
61,4062,46.31
70,3606,3.32
96,6320,99.88
36,7084,79.77
24,3577,34.27
73,4639,26.01
71,6045,31.72
9,3686,78.81
29,4798,89.84
37,6834,83.68
47,7448,16.1
12,1251,15.77
8,2260,40.43
73,6460,87.01
5,8961,29.64
56,6885,66.05
0,394,42.28
61,4702,38.18
80,617,5.55
87,9675,88.44
28,9218,52.06
79,7022,12.04
48,9406,6.92
88,9671,82.96
4,2690,13.99
90,6193,96.58
66,8959,83.27
51,2128,75.58
61,160,82.93
10,3112,77.76
69,4217,82.77
33,9866,91.8
35,3445,36.69
44,7449,66.89
79,641,42.56
37,4745,10.22
10,5200,48.29
7,1174,9.18
62,3343,51.81
97,6974,46.88
68,537,10.34
80,7598,30.48
37,743,45.08
32,7362,78.15
71,8549,30.77
81,6924,58.18
34,1617,63.08
23,9392,80.8
1,7726,24.27
15,1710,15.4
78,2775,65.56
25,7545,48.23
81,4116,65.67
72,5593,14.01
51,1109,36.94
6,1234,6.97
46,9187,13.91
85,5396,81.08
35,1517,23.95
95,4873,42.89
7,653,23.76
78,6043,8.65
32,6771,7.89
96,456,99.97
57,9180,6.47
4,7028,67.74
76,131,25.05
30,3892,97.5
85,730,15.01
39,4698,71.71
69,7751,30.63
87,9138,39.83
8,7372,19.18
52,9597,42.73
41,9424,81.39
52,46,15.96
78,7119,70.17
41,707,77.67
72,9515,58.91
29,6066,39.63
11,8513,71.88
12,8503,6.4
8,1849,27.02
63,375,16.82
20,476,24.05
57,2140,94.02
94,7853,7.57
51,2242,23.26
59,3093,83.89
83,5897,61.97
24,7927,5.99
59,2466,74.57
68,9625,2.37
4,6706,38.3
63,2306,45.98
24,8068,57.04
24,5938,67.03
77,4487,94.42
10,4154,55.14
76,9293,56.38
87,4927,35.17
10,4100,15.84
11,4945,17.34
76,1827,31.54
22,3325,75.58
27,4566,85.11
3,4150,63.72
44,7603,97.55
76,3127,83.3
53,2405,84.48
29,7366,53
32,8017,78.91
88,994,58.32
76,237,59.93
7,1946,32.41
58,797,78.79
26,8585,26.23
27,2226,64.71
80,7471,26.4
84,419,39.08
24,7692,86.23
85,3462,2.34
80,774,45.95
46,6157,0.01
59,8032,14.14
13,110,97.64
53,778,22.57
54,594,16.7
63,3070,30.8
91,158,27.4
12,9787,61.85
81,5655,38.36
59,7601,57.32
94,4508,27.56
84,2206,0.4
73,9953,70.79
22,2641,5.97
25,695,21.93
68,7085,29.14
29,4857,32.53
58,5031,96.48
57,8250,89.82
5,1761,47.39
40,2017,90.14
36,9164,14.5
84,4773,54.51
94,834,91.08
76,6063,94.41
24,2605,79.38
64,5671,44.43
28,7012,8.23
73,6611,52.68
92,9807,29.86
48,8679,79.22
62,6584,6.77
50,5407,55.77
59,3146,26.77
9,9580,45.21
94,2593,61.26
61,3794,26.53
65,3700,97.15
18,2287,30.01
56,4371,61.86
42,829,31.99
48,6320,17.21
81,4859,38.7
75,8506,7.58
56,2729,86.24
2,8559,23.17
70,8129,25.85
21,1231,66.98
11,6507,31.8
23,6672,29.84
77,3321,19.95
60,1291,84.07
27,8420,63.82
31,7332,1.59
40,1678,47.83
90,7889,9.38
59,8113,78.41
4,2310,86.07
12,6138,34.27
44,7346,17.35
52,4989,56.88
24,4524,56.47
20,894,47.03
38,4037,43.39
31,5966,42.95
86,5108,43.17
45,9669,79.1
99,9795,91.15
30,2767,61.56
10,3756,26.36
58,6337,80.53
98,2057,59.6
32,7023,90.96
86,9748,90.26
65,6684,76.36
44,2354,88.47
95,7947,86.36
14,9383,34
9,6388,53.25
69,2870,54.74
78,7810,68.07
34,3334,88.07
11,1894,84.06
3,291,40.4
86,2214,6.94
7,4183,10.22
98,8710,15.33
96,5006,96.15
17,3371,36.25
78,8259,70.84
39,8118,12.58
77,93,86.03
42,4546,90.04
5,417,59.78
27,1649,77.42
31,4997,98.9
1,2639,76.26
19,5331,99.84
67,6982,77.15
51,7145,98.77
7,2391,25.15
94,4280,91.1
6,1936,45.12
26,9474,44.56
19,3234,59.51
96,3586,31.02
93,8860,79.57
52,9246,29.67
30,9257,75.2
89,6814,85.27
86,1047,20.36
50,2539,44.42
37,1322,37.62
79,4169,73.33
32,1376,25.54
61,648,58.74
8,6586,37.14
51,2641,12.58
68,5674,79.58
44,6635,12.41
28,7544,58.49
38,6587,75.7
99,9884,52.26
6,2760,14.29
48,9713,86.63
87,9001,41.95
0,4991,42.49
26,9670,94.34
66,29,5.78
46,1498,40.95
35,3095,93.96
35,8410,94.29
90,3151,40.39
33,4582,4.35
29,8397,14.55
76,9605,57.82
5,2353,22.22
88,8775,62.8
28,9150,51.41
6,5104,67.04
48,1020,72.02
52,3444,58.97
8,5722,25.1
5,1976,38.44
30,8443,94.73
97,7126,3.82
43,2369,15.37
73,5437,33.33
19,5735,70.87
89,6273,14.69
90,6756,96.78
77,6695,32.2
39,5946,73.48
52,8590,71.94
31,2689,50.19
34,4029,85.26
6,619,6.47
4,6458,6.96
21,8340,33.07
61,8378,7.64
85,1824,39.97
87,4224,40.87
48,4141,13.45
79,7489,54.88
15,4366,20.37
61,2583,20.14
48,7366,29.94
48,8207,57.67
78,6013,94.09
99,2463,39.64
88,1357,55.26
64,9446,21.11
39,3202,33.94
65,9433,60.3
65,5140,69.22
60,7282,17.35
94,1544,45.33
55,8830,45.25
15,4213,54.77
81,2351,51.28
2,2653,47.15
93,4509,54.34
73,1248,37.96
52,364,52.67
47,548,68.93
9,2486,46.45
44,6518,81.69
29,9416,13
17,4274,30.5
5,2741,76.01
70,5321,42.14
75,622,58.86
21,533,23.51
5,3749,2.2
29,5746,88.71
88,8364,88.02
12,4467,12.13
1,8005,45.49
64,9933,62.87
97,13,63.59
39,4283,17.46
32,8156,58.38
7,3519,0.36
5,4113,37.23
54,899,7.24
79,6574,83.38
78,5535,83.93
52,4321,83.88
72,7260,60.31
11,7579,36.88
46,5937,27.69
65,9129,43.42
5,7319,93.33
86,8229,9.57
67,3603,27.46
87,5338,67.04
29,3103,27
54,1897,11.81
71,2489,99.27
36,8442,29.24
86,7771,67.1
42,2483,9.57
5,5831,64.69
6,6558,35.13
47,7226,64.69
98,8084,40.89
25,5004,29.74
10,2952,52.72
88,206,8.48
46,8429,36.2
29,5722,11.44
26,575,31.26
96,6782,14.56
83,4767,24.22
74,5154,58.7
66,6499,32.98
25,7593,81.11
40,933,87.49
68,6807,38.21
97,2444,18.94
58,6662,5.64
42,2221,52.58
59,6251,2.76
8,6418,36.06
50,9651,40.19
12,7840,52.09
42,510,8.11
21,2834,73.18
49,3645,85.37
1,6398,74.2
58,3560,27.03
47,8167,30.44
34,1547,30.11
23,8620,68.36
61,580,45.85
55,1799,39.66
47,6187,99.74
39,4399,58.38
4,2809,40.8
11,9696,64.83
22,5361,9.2
43,4818,50.59
91,7867,87.85
95,4531,44.51
54,8289,13.57
94,7343,95.14
93,8282,37.22
75,4563,55.74
28,1150,35.92
70,7991,58.08
55,9183,81.27
70,7808,82.29
7,4651,95
50,8446,7.12
22,7600,29.17
87,3036,45.43
86,2262,55.32
39,7248,45.45
1,4799,34.69
3,6376,41.92
16,4479,16.43
2,3033,5.72
1,6527,6.86
27,6165,6.89
35,2211,51.2
63,8395,62.39
41,2520,10.19
11,9569,53.52
67,79,98.95
80,2021,53.93
27,8071,67.27
52,2962,4.61
47,4541,20.82
10,8259,37.13
25,4133,6.08
35,4738,55.45
25,702,84.19
53,2266,65.82
66,124,70.53
10,5213,12
94,4738,20.07
27,4489,75.64
74,7731,51.53
81,1435,39.02
66,2267,68.11
87,2730,72.78
69,7260,53.62
61,3127,55.12
0,3226,49.67
65,2197,7.04
98,7148,33.38
18,3295,88.76
2,5266,12.54
51,4637,95.09
36,8511,35.67
82,9875,7.61
83,8365,5.23
77,2035,91.58
54,610,65.18
44,86,8.92
4,9559,12.22
29,1113,5.29
38,1438,29.66
87,4901,28.32
55,8118,85.98
41,7311,27.54
43,4618,93.08
17,2274,47.15
7,7364,8.25
2,1373,57.82
12,2023,65.84
91,3395,78.18
25,7919,78.79
79,5453,80.09
79,4316,47.31
82,1413,69.39
22,3208,57.77
38,3498,36.51
87,2096,95.08
16,8589,91.95
65,1018,19.01
16,9046,13.42
85,6855,18.35
46,4384,38.55
71,7416,64.11
85,1206,4.2
39,8666,5.37
59,987,40.79
97,1056,8.71
44,1874,98.39
16,8652,84.4
28,5158,82.02
91,8875,71.77
49,391,28.11
65,2282,37.16
93,3246,17.69
24,6878,24.31
94,9298,20.59
87,3327,43.53
57,7672,55.62
72,6684,1.62
50,1449,83.13
18,5214,61.51
9,2201,47.75
53,9501,21.02
85,7513,37.77
25,5130,98.76
26,9730,76.74
81,3852,62.19
81,7616,19.74
21,8980,97.82
9,2869,63.22
64,1222,44.06
34,3795,34.38
6,7910,68.88
49,6985,76.05
46,8206,33.31
58,2550,19.55
97,7786,74.59
20,6509,91.77
99,273,91.25
0,6430,84.1
38,9776,51.62
55,9040,87.75
77,4624,4.6
81,852,97.8
99,6386,12.5
43,64,27.85
37,8313,18.34
57,7453,74.41
89,1272,10.68
58,6162,98.72
52,8229,47.48
22,7122,70.46
65,2338,86.37
31,926,59.34
98,8324,79.76
20,1983,8.55
85,2387,26.83
48,538,92.11
19,2233,85.79
27,6264,57.29
29,8496,59.82
3,9510,84.26
89,946,81.92
8,3118,39.68
11,7129,49.74
16,7694,31.59
35,7978,40.53
73,7694,96.9
29,6359,75.25
10,840,59.32
55,6480,50.75
10,1166,40.6
24,1108,53.27
19,8204,35.63
4,1840,54.65
17,2467,58.8
96,1099,15.88
78,7262,41.16
49,9690,41.74
81,7307,19.01
60,9210,5.88
46,6962,13.1
7,9158,0.01
59,7981,50.62
46,3472,43.82
65,915,21.23
5,7479,74.97
13,7159,9.81
23,2760,29.96
57,4797,21.47
49,3503,51.67
95,4373,44.24
95,4472,41.26
68,9908,84.07
51,1904,56.1
36,8839,14.61
74,4809,80.44
46,7476,64.92
19,553,29.75
60,6469,14.1
51,2646,38.81
15,8883,15.55
97,3092,5.63
4,815,25.86
41,1154,53.24
92,2109,17.07
87,4067,23.52
44,7688,22.79
92,5860,17.88
53,2128,58.1
63,3491,67.83
1,6711,29.16
67,7748,0.85
44,7851,61.64
61,5400,4.73
5,2701,73.77
65,8685,33.43
6,7128,19.79
85,8053,77.72
40,3788,69.02
37,5344,27.93
62,4119,20.14
6,3485,35.69
36,931,88.55
30,4967,43.74
52,4094,38.92
76,15,88.21
25,7564,24.12
90,2341,61.81
58,1741,84.13
9,8938,74.24
67,8436,4.14
38,2824,61.06
74,2968,0.37
25,6972,47.1
30,418,62.91
56,2400,76.12
61,2702,43.25
20,1194,95
48,3967,22.05
97,6789,57.49
71,8125,42.96
31,257,88.98
8,76,92.12
80,5435,57.31
61,9358,35.42
82,4099,72.53
95,1151,73.75
27,2224,14.3
41,698,0.59
5,2852,86.7
8,0,54.34
83,9251,47.23
59,7368,64.72
99,4425,70.39
49,6350,22.83
76,2837,58.05
19,7674,84.21
33,298,6.97
14,6656,76.41
43,6055,28.54
33,4545,94.3
62,3954,0.7
6,9890,63.01
96,9121,26.75
69,8294,39.31
93,3026,95.33
43,542,72.91
30,490,32.96
34,1407,93.53
64,7504,16.93
37,5924,66.9
0,4194,76.73
68,208,8.43
56,9159,34.79
39,8714,68.75
55,3212,97.91
66,1335,97.93
25,8800,16.62
54,4121,14.23
78,8319,17.64
64,7642,5.79
39,219,59.26
40,8620,60.63
45,7239,94.22
54,7449,60.25
45,6029,92.73
3,6232,91.03
43,5691,77.21
54,4570,44.09
1,6559,80.3
11,6633,73.9
17,3005,26.08
74,5957,64.62
25,9488,99.64
33,1196,76.44
2,5621,6.46
48,5393,28.7
13,6498,47.13
22,9712,60.75
28,3098,42.34
35,4373,56.02
88,364,79.05
60,1269,39.89
54,3484,91.53
79,3214,75.79
98,3825,84.33
39,6413,33.97
70,7177,7.32
81,8487,46.85
93,1940,48.1
1,2633,82.15
86,3610,89.91
66,3926,43.85
93,616,67.61
39,3223,28.74
89,59,30.28
64,3889,60.69
26,2440,62.96
16,5022,15.47
6,6463,72.08
65,9720,33.74
78,2927,52.45
69,4766,3.71
3,9654,62.97
12,7848,80.31
24,1529,98.27
18,3158,79.71
59,1350,26.82
18,4024,30.1
74,7629,38.81
42,1417,50.27
43,6927,58.35
3,9297,77.93
46,3848,11.63
0,9668,13.48
62,9001,0.19
8,7499,81.03
1,359,24.6
75,1978,52.06
32,2618,37.41
38,2266,82.21
75,8830,19.25
68,5525,76.08
31,1113,52.72
8,1619,35.31
23,8499,24.83
51,1664,79.64
21,3003,81.66
45,6724,47.05
32,3773,25.33
23,1208,73.02
93,1364,10.79
99,8203,62.76
5,9528,75.84
31,9108,61.55
61,1115,72.39
93,5455,54.43
64,4978,30.82
68,1902,17.2
95,6770,16.1
17,2053,19.16
27,2218,45.89
52,9828,96.24
25,4069,66.28
62,2739,4.89
91,2518,87.69
92,4424,79.21
29,7601,44.65
4,5192,11.56
77,4676,74.69
24,7284,61.92
7,2497,64.91
47,1766,62.81
10,3136,0.73
41,3202,51.13
3,4795,84.22
32,3292,23.08
31,9974,54.17
38,254,20.59
6,6052,42.8
55,5354,27.59
44,4629,56.95
54,7905,22.09
25,1931,99.63
51,7157,89.08
26,1845,4.2
80,6491,55.59
26,6551,32.49
5,1781,93.66
11,5766,88.58
2,6102,88.12
59,3036,26.67
96,8435,45.44
28,4813,28.43
85,8548,87.31
34,6779,19.52
39,7536,27.07
47,6410,81.34
9,266,21.95
22,7948,75.61
38,6926,68.02
84,3842,96.8
52,8575,50.18
94,3176,36.39
21,4357,16.23
54,9532,60.04
93,6890,17.76
97,6203,89.77
48,7250,54.58
58,1680,8.07
65,8992,5.34
78,4474,64.24
72,7311,21.28
37,5868,21.95
32,2440,56.5
39,4477,87.28
75,3094,34.15
43,1706,51.05
57,7720,16.96
15,4321,91.24
78,5640,99.02
10,5300,78.03
44,7544,38.87
84,4066,62.7
71,8090,96.65
79,9611,5.86
27,8191,82.45
16,2431,64.17
49,1930,69.71
62,9072,26.74
14,319,96.26
68,8194,13.78
34,9334,88.66
8,9436,67.74
26,6297,4.6
72,5923,29.13
60,1250,40.5
25,9780,91.8
57,4506,49.77
16,5620,45.91
63,9652,23.33
8,7075,49.68
54,558,34.45
69,5624,9.37
10,4458,15.91
5,6656,9.85
30,6311,8.04
42,4985,94.5
36,2533,6.6
96,2006,32.65
95,7748,16.81
31,6409,10.64
16,1868,3.06
59,8289,30.3
62,1437,25.1
37,3170,75.76
41,2512,39.65
34,1961,50.24
15,671,58.56
41,2879,85.53
67,6431,54.65
54,4717,21.55
84,5077,55.62
56,8584,44.64
47,6698,84.93
66,8040,24.75
91,7583,22.09
73,1477,56.46
28,2966,43.35
0,4655,45.57
35,3381,92.57
68,7733,26.04
23,9606,23.73
59,3968,39.87
74,3430,58.93
14,8455,26.17
54,3624,27.22
51,7249,44.92
21,4690,34.94
70,6101,12.79
75,5874,89.63
6,4635,9.82
17,5905,45.64
94,6667,60.64
62,1723,99.61
63,7516,98.28
2,5976,49.43
26,3572,1.37
34,226,7.05
81,984,91.46
22,7024,41.97
93,6914,16.36
11,7397,60.73
65,3712,4.37
41,1786,99.31
83,7392,88.22
71,2817,67.92
77,9561,40.74
56,5406,52.87
97,2170,39.89
88,6300,7.67
81,1403,92.76
88,7662,85.24
59,4479,18.4
26,8488,66.89
82,6647,38.34
15,4896,55.04
91,5298,87.53
18,6758,37.32
26,3099,95.43
77,2127,35.04
83,7275,90.3
91,4556,3.7
9,4746,54.73
0,7858,73.23
93,7315,78.3
